"time","zonal_name","load"
"2024-10-25 10:00:00",".Z.RHODEISLAND",696.364
"2024-10-25 11:00:00",".Z.RHODEISLAND",760.639
"2024-10-25 12:00:00",".Z.RHODEISLAND",803.68
"2024-10-25 13:00:00",".Z.RHODEISLAND",810.903
"2024-10-25 14:00:00",".Z.RHODEISLAND",807.685
"2024-10-25 15:00:00",".Z.RHODEISLAND",839.676
"2024-10-25 16:00:00",".Z.RHODEISLAND",818.643
"2024-10-25 17:00:00",".Z.RHODEISLAND",857.704
"2024-10-25 18:00:00",".Z.RHODEISLAND",784.716
"2024-10-25 19:00:00",".Z.RHODEISLAND",783.342
"2024-10-25 20:00:00",".Z.RHODEISLAND",788.013
"2024-10-25 21:00:00",".Z.RHODEISLAND",877.451
"2024-10-25 22:00:00",".Z.RHODEISLAND",885.601
"2024-10-25 23:00:00",".Z.RHODEISLAND",807.847
"2024-10-26 00:00:00",".Z.RHODEISLAND",855.226
"2024-10-26 01:00:00",".Z.RHODEISLAND",770.64
"2024-10-26 02:00:00",".Z.RHODEISLAND",754.526
"2024-10-26 03:00:00",".Z.RHODEISLAND",703.353
"2024-10-26 04:00:00",".Z.RHODEISLAND",731.762
"2024-10-26 05:00:00",".Z.RHODEISLAND",680.255
"2024-10-26 06:00:00",".Z.RHODEISLAND",662.506
"2024-10-26 07:00:00",".Z.RHODEISLAND",653.508
"2024-10-26 08:00:00",".Z.RHODEISLAND",656.789
"2024-10-26 09:00:00",".Z.RHODEISLAND",672.871
"2024-10-26 10:00:00",".Z.RHODEISLAND",702.761
"2024-10-26 11:00:00",".Z.RHODEISLAND",726.796
"2024-10-26 12:00:00",".Z.RHODEISLAND",757.784
"2024-10-26 13:00:00",".Z.RHODEISLAND",752.952
"2024-10-26 14:00:00",".Z.RHODEISLAND",773.408
"2024-10-26 15:00:00",".Z.RHODEISLAND",825.278
"2024-10-26 16:00:00",".Z.RHODEISLAND",827.047
"2024-10-26 17:00:00",".Z.RHODEISLAND",783.16
"2024-10-26 18:00:00",".Z.RHODEISLAND",809.122
"2024-10-26 19:00:00",".Z.RHODEISLAND",811.515
"2024-10-26 20:00:00",".Z.RHODEISLAND",825.858
"2024-10-26 21:00:00",".Z.RHODEISLAND",827.944
"2024-10-26 22:00:00",".Z.RHODEISLAND",833.048
"2024-10-26 23:00:00",".Z.RHODEISLAND",818.36
"2024-10-27 00:00:00",".Z.RHODEISLAND",797.891
"2024-10-27 01:00:00",".Z.RHODEISLAND",772.513
"2024-10-27 02:00:00",".Z.RHODEISLAND",739.085
"2024-10-27 03:00:00",".Z.RHODEISLAND",573.313
"2024-10-27 04:00:00",".Z.RHODEISLAND",637.954
"2024-10-27 05:00:00",".Z.RHODEISLAND",624.383
"2024-10-27 06:00:00",".Z.RHODEISLAND",610.358
"2024-10-27 07:00:00",".Z.RHODEISLAND",606.29
"2024-10-27 08:00:00",".Z.RHODEISLAND",609.295
"2024-10-27 09:00:00",".Z.RHODEISLAND",615.174
"2024-10-27 10:00:00",".Z.RHODEISLAND",638.367
"2024-10-27 11:00:00",".Z.RHODEISLAND",717.496
"2024-10-27 12:00:00",".Z.RHODEISLAND",786.75
"2024-10-27 13:00:00",".Z.RHODEISLAND",780.303
"2024-10-27 14:00:00",".Z.RHODEISLAND",813.906
"2024-10-27 15:00:00",".Z.RHODEISLAND",810.667
"2024-10-27 16:00:00",".Z.RHODEISLAND",775.744
"2024-10-27 17:00:00",".Z.RHODEISLAND",782.959
"2024-10-27 18:00:00",".Z.RHODEISLAND",815.514
"2024-10-27 19:00:00",".Z.RHODEISLAND",781.639
"2024-10-27 20:00:00",".Z.RHODEISLAND",793.843
"2024-10-27 21:00:00",".Z.RHODEISLAND",837.273
"2024-10-27 22:00:00",".Z.RHODEISLAND",888.084
"2024-10-27 23:00:00",".Z.RHODEISLAND",869.11
"2024-10-28 00:00:00",".Z.RHODEISLAND",859.982
"2024-10-28 01:00:00",".Z.RHODEISLAND",809.599
"2024-10-28 02:00:00",".Z.RHODEISLAND",761.723
"2024-10-28 03:00:00",".Z.RHODEISLAND",704.889
"2024-10-28 04:00:00",".Z.RHODEISLAND",683.703
"2024-10-28 05:00:00",".Z.RHODEISLAND",662.971
"2024-10-28 06:00:00",".Z.RHODEISLAND",652.465
"2024-10-28 07:00:00",".Z.RHODEISLAND",655.216
"2024-10-28 08:00:00",".Z.RHODEISLAND",728.148
"2024-10-28 09:00:00",".Z.RHODEISLAND",736.766
"2024-10-28 10:00:00",".Z.RHODEISLAND",816.452
"2024-10-28 11:00:00",".Z.RHODEISLAND",842.936
"2024-10-28 12:00:00",".Z.RHODEISLAND",874.814
"2024-10-28 13:00:00",".Z.RHODEISLAND",873.581
"2024-10-28 14:00:00",".Z.RHODEISLAND",875.659
"2024-10-28 15:00:00",".Z.RHODEISLAND",893.14
"2024-10-28 16:00:00",".Z.RHODEISLAND",843.378
"2024-10-28 17:00:00",".Z.RHODEISLAND",848.049
"2024-10-28 18:00:00",".Z.RHODEISLAND",868.156
"2024-10-28 19:00:00",".Z.RHODEISLAND",886.084
"2024-10-28 20:00:00",".Z.RHODEISLAND",856.533
"2024-10-28 21:00:00",".Z.RHODEISLAND",919.362
"2024-10-28 22:00:00",".Z.RHODEISLAND",924.937
"2024-10-28 23:00:00",".Z.RHODEISLAND",939.039
"2024-10-29 00:00:00",".Z.RHODEISLAND",885.491
"2024-10-29 01:00:00",".Z.RHODEISLAND",847.452
"2024-10-29 02:00:00",".Z.RHODEISLAND",793.426
"2024-10-29 03:00:00",".Z.RHODEISLAND",754.114
"2024-10-29 04:00:00",".Z.RHODEISLAND",734.334
"2024-10-29 05:00:00",".Z.RHODEISLAND",716.594
"2024-10-29 06:00:00",".Z.RHODEISLAND",706.667
"2024-10-29 07:00:00",".Z.RHODEISLAND",703.2
"2024-10-29 08:00:00",".Z.RHODEISLAND",716.001
"2024-10-29 09:00:00",".Z.RHODEISLAND",754.237
"2024-10-29 10:00:00",".Z.RHODEISLAND",820.743
"2024-10-29 11:00:00",".Z.RHODEISLAND",880.377
"2024-10-29 12:00:00",".Z.RHODEISLAND",916.967
"2024-10-29 13:00:00",".Z.RHODEISLAND",842.665
"2024-10-29 14:00:00",".Z.RHODEISLAND",801.994
"2024-10-29 15:00:00",".Z.RHODEISLAND",823.922
"2024-10-29 16:00:00",".Z.RHODEISLAND",852.193
"2024-10-29 17:00:00",".Z.RHODEISLAND",826.314
"2024-10-29 18:00:00",".Z.RHODEISLAND",827.923
"2024-10-29 19:00:00",".Z.RHODEISLAND",852.871
"2024-10-29 20:00:00",".Z.RHODEISLAND",846.062
"2024-10-29 21:00:00",".Z.RHODEISLAND",915.709
"2024-10-29 22:00:00",".Z.RHODEISLAND",943.495
"2024-10-29 23:00:00",".Z.RHODEISLAND",924.32
"2024-10-30 00:00:00",".Z.RHODEISLAND",894.388
"2024-10-30 01:00:00",".Z.RHODEISLAND",847.754
"2024-10-30 02:00:00",".Z.RHODEISLAND",783.591
"2024-10-30 03:00:00",".Z.RHODEISLAND",728.155
"2024-10-30 04:00:00",".Z.RHODEISLAND",696.955
"2024-10-30 05:00:00",".Z.RHODEISLAND",677.508
"2024-10-30 06:00:00",".Z.RHODEISLAND",666.732
"2024-10-30 07:00:00",".Z.RHODEISLAND",657.322
"2024-10-30 08:00:00",".Z.RHODEISLAND",668.519
"2024-10-30 09:00:00",".Z.RHODEISLAND",705.515
"2024-10-30 10:00:00",".Z.RHODEISLAND",772.347
"2024-10-30 11:00:00",".Z.RHODEISLAND",851.837
"2024-10-30 12:00:00",".Z.RHODEISLAND",855.97
"2024-10-30 13:00:00",".Z.RHODEISLAND",868.246
"2024-10-30 14:00:00",".Z.RHODEISLAND",861.073
"2024-10-30 15:00:00",".Z.RHODEISLAND",860.417
"2024-10-30 16:00:00",".Z.RHODEISLAND",836.005
"2024-10-30 17:00:00",".Z.RHODEISLAND",883.837
"2024-10-30 18:00:00",".Z.RHODEISLAND",849.161
"2024-10-30 19:00:00",".Z.RHODEISLAND",851.202
"2024-10-30 20:00:00",".Z.RHODEISLAND",862.82
"2024-10-30 21:00:00",".Z.RHODEISLAND",883.29
"2024-10-30 22:00:00",".Z.RHODEISLAND",921.522
"2024-10-30 23:00:00",".Z.RHODEISLAND",904.078
"2024-10-31 00:00:00",".Z.RHODEISLAND",878.643
"2024-10-31 01:00:00",".Z.RHODEISLAND",829.673
"2024-10-31 02:00:00",".Z.RHODEISLAND",776.563
"2024-10-31 03:00:00",".Z.RHODEISLAND",726.638
"2024-10-31 04:00:00",".Z.RHODEISLAND",644.835
"2024-10-31 05:00:00",".Z.RHODEISLAND",622.812
"2024-10-31 06:00:00",".Z.RHODEISLAND",608.041
"2024-10-31 07:00:00",".Z.RHODEISLAND",604.261
"2024-10-31 08:00:00",".Z.RHODEISLAND",624.282
"2024-10-31 09:00:00",".Z.RHODEISLAND",663.801
"2024-10-31 10:00:00",".Z.RHODEISLAND",743.407
"2024-10-31 11:00:00",".Z.RHODEISLAND",804.486
"2024-10-31 12:00:00",".Z.RHODEISLAND",815.511
"2024-10-31 13:00:00",".Z.RHODEISLAND",815.264
"2024-10-31 14:00:00",".Z.RHODEISLAND",807.461
"2024-10-31 15:00:00",".Z.RHODEISLAND",813.5
"2024-10-31 16:00:00",".Z.RHODEISLAND",823.933
"2024-10-31 17:00:00",".Z.RHODEISLAND",850.736
"2024-10-31 18:00:00",".Z.RHODEISLAND",846.981
"2024-10-31 19:00:00",".Z.RHODEISLAND",869.403
"2024-10-31 20:00:00",".Z.RHODEISLAND",880.195
"2024-10-31 21:00:00",".Z.RHODEISLAND",892.182
"2024-10-31 22:00:00",".Z.RHODEISLAND",878.223
"2024-10-31 23:00:00",".Z.RHODEISLAND",845.973
"2024-11-01 00:00:00",".Z.RHODEISLAND",831.651
"2024-11-01 01:00:00",".Z.RHODEISLAND",796.021
"2024-11-01 02:00:00",".Z.RHODEISLAND",741.255
"2024-11-01 03:00:00",".Z.RHODEISLAND",686.015
"2024-11-01 04:00:00",".Z.RHODEISLAND",633.395
